id,numero_ticket,fecha_creacion,fecha_resolucion,categoria_id,tecnico_id,prioridad,estado,descripcion,mttr_horas
2696,TKT-002696,2023-03-22T11:29:00,2023-03-26T15:29:00,3,4,Crítica,Resuelto,Ticket de prueba #2696,100
2697,TKT-002697,2024-07-22T05:38:00,2024-07-24T14:38:00,6,1,Alta,Resuelto,Ticket de prueba #2697,57
2698,TKT-002698,2024-04-11T08:12:00,2024-04-15T03:12:00,10,4,Alta,Resuelto,Ticket de prueba #2698,91
2699,TKT-002699,2023-06-16T18:08:00,2023-06-18T12:08:00,1,1,Baja,Resuelto,Ticket de prueba #2699,42
2700,TKT-002700,2023-12-01T17:30:00,2023-12-03T17:30:00,3,3,Crítica,Resuelto,Ticket de prueba #2700,48
2701,TKT-002701,2024-07-17T00:40:00,2024-07-19T08:40:00,6,4,Media,Resuelto,Ticket de prueba #2701,56
2702,TKT-002702,2023-12-01T19:53:00,2023-12-05T21:53:00,1,6,Alta,Resuelto,Ticket de prueba #2702,98
2703,TKT-002703,2023-11-28T18:48:00,2023-12-01T19:48:00,1,5,Baja,Resuelto,Ticket de prueba #2703,73
2704,TKT-002704,2024-12-31T04:31:00,2024-12-31T13:31:00,2,2,Media,Resuelto,Ticket de prueba #2704,9
2705,TKT-002705,2023-04-15T16:10:00,2023-04-19T12:10:00,4,1,Alta,Resuelto,Ticket de prueba #2705,92
2706,TKT-002706,2024-01-01T10:05:00,2024-01-03T15:05:00,6,7,Baja,Resuelto,Ticket de prueba #2706,53
2707,TKT-002707,2024-05-19T12:34:00,2024-05-19T20:34:00,9,4,Crítica,Resuelto,Ticket de prueba #2707,8
2708,TKT-002708,2024-12-12T04:35:00,2024-12-16T14:35:00,2,7,Media,Resuelto,Ticket de prueba #2708,106
2709,TKT-002709,2024-04-04T05:07:00,2024-04-08T07:07:00,5,2,Media,Resuelto,Ticket de prueba #2709,98
2710,TKT-002710,2023-02-27T20:43:00,2023-03-02T20:43:00,1,1,Media,Resuelto,Ticket de prueba #2710,72
2711,TKT-002711,2024-05-05T01:02:00,2024-05-06T06:02:00,4,2,Media,Resuelto,Ticket de prueba #2711,29
2712,TKT-002712,2024-05-27T10:20:00,2024-05-29T12:20:00,7,1,Alta,Resuelto,Ticket de prueba #2712,50
2713,TKT-002713,2024-05-19T00:42:00,2024-05-22T20:42:00,7,5,Baja,Resuelto,Ticket de prueba #2713,92
2714,TKT-002714,2023-02-11T06:37:00,2023-02-11T11:37:00,4,2,Crítica,Resuelto,Ticket de prueba #2714,5
2715,TKT-002715,2023-01-08T11:44:00,2023-01-08T22:44:00,10,3,Media,Resuelto,Ticket de prueba #2715,11
2716,TKT-002716,2024-02-11T06:09:00,2024-02-14T03:09:00,1,6,Alta,Resuelto,Ticket de prueba #2716,69
2717,TKT-002717,2023-09-30T17:23:00,2023-10-03T11:23:00,7,2,Media,Resuelto,Ticket de prueba #2717,66
2718,TKT-002718,2024-09-14T08:21:00,2024-09-15T10:21:00,6,3,Crítica,Resuelto,Ticket de prueba #2718,26
2719,TKT-002719,2023-05-03T20:18:00,2023-05-06T06:18:00,1,4,Crítica,Resuelto,Ticket de prueba #2719,58
2720,TKT-002720,2023-07-29T05:07:00,2023-07-29T11:07:00,7,7,Baja,Resuelto,Ticket de prueba #2720,6
2721,TKT-002721,2023-07-30T06:48:00,2023-08-02T07:48:00,5,7,Media,Resuelto,Ticket de prueba #2721,73
2722,TKT-002722,2024-08-30T09:23:00,2024-09-01T21:23:00,1,6,Media,Resuelto,Ticket de prueba #2722,60
2723,TKT-002723,2024-08-03T08:13:00,2024-08-06T02:13:00,1,3,Baja,Resuelto,Ticket de prueba #2723,66
2724,TKT-002724,2023-08-10T05:55:00,2023-08-12T00:55:00,4,4,Crítica,Resuelto,Ticket de prueba #2724,43
2725,TKT-002725,2023-12-02T14:25:00,2023-12-05T20:25:00,3,4,Crítica,Resuelto,Ticket de prueba #2725,78
2726,TKT-002726,2024-07-28T19:18:00,2024-08-02T01:18:00,4,1,Baja,Resuelto,Ticket de prueba #2726,102
2727,TKT-002727,2023-01-01T00:39:00,2023-01-01T07:39:00,1,3,Baja,Resuelto,Ticket de prueba #2727,7
2728,TKT-002728,2023-11-07T14:24:00,2023-11-11T12:24:00,10,2,Baja,Resuelto,Ticket de prueba #2728,94
2729,TKT-002729,2023-02-24T11:13:00,2023-02-27T22:13:00,4,4,Alta,Resuelto,Ticket de prueba #2729,83
2730,TKT-002730,2023-03-19T08:26:00,2023-03-22T20:26:00,1,3,Baja,Resuelto,Ticket de prueba #2730,84
2731,TKT-002731,2023-05-03T09:09:00,2023-05-04T19:09:00,8,7,Media,Resuelto,Ticket de prueba #2731,34
2732,TKT-002732,2023-05-04T20:47:00,2023-05-08T12:47:00,1,4,Media,Resuelto,Ticket de prueba #2732,88
2733,TKT-002733,2023-01-15T03:05:00,2023-01-19T00:05:00,4,4,Alta,Resuelto,Ticket de prueba #2733,93
2734,TKT-002734,2023-10-04T00:44:00,2023-10-07T01:44:00,8,1,Media,Resuelto,Ticket de prueba #2734,73
2735,TKT-002735,2023-08-09T02:25:00,2023-08-12T17:25:00,7,1,Baja,Resuelto,Ticket de prueba #2735,87
2736,TKT-002736,2024-05-24T13:53:00,2024-05-27T01:53:00,7,2,Baja,Resuelto,Ticket de prueba #2736,60
2737,TKT-002737,2024-08-13T01:42:00,2024-08-13T10:42:00,5,6,Alta,Resuelto,Ticket de prueba #2737,9
2738,TKT-002738,2024-05-05T06:51:00,2024-05-06T17:51:00,1,6,Alta,Resuelto,Ticket de prueba #2738,35
2739,TKT-002739,2023-07-12T07:44:00,2023-07-14T17:44:00,1,6,Baja,Resuelto,Ticket de prueba #2739,58
2740,TKT-002740,2024-07-30T13:35:00,2024-08-03T07:35:00,8,7,Media,Resuelto,Ticket de prueba #2740,90
2741,TKT-002741,2023-02-18T09:23:00,2023-02-18T21:23:00,10,3,Crítica,Resuelto,Ticket de prueba #2741,12
2742,TKT-002742,2024-04-28T17:10:00,2024-04-30T17:10:00,6,6,Media,Resuelto,Ticket de prueba #2742,48
2743,TKT-002743,2023-11-25T23:40:00,2023-11-27T20:40:00,7,2,Crítica,Resuelto,Ticket de prueba #2743,45
2744,TKT-002744,2024-01-17T14:22:00,2024-01-21T17:22:00,5,2,Crítica,Resuelto,Ticket de prueba #2744,99
2745,TKT-002745,2024-11-22T17:26:00,2024-11-24T16:26:00,7,1,Alta,Resuelto,Ticket de prueba #2745,47
2746,TKT-002746,2023-05-21T10:59:00,2023-05-23T08:59:00,8,4,Media,Resuelto,Ticket de prueba #2746,46
2747,TKT-002747,2023-02-13T10:32:00,2023-02-18T08:32:00,3,5,Alta,Resuelto,Ticket de prueba #2747,118
2748,TKT-002748,2024-07-07T20:53:00,2024-07-11T20:53:00,3,7,Media,Resuelto,Ticket de prueba #2748,96
2749,TKT-002749,2023-07-30T22:25:00,2023-07-31T09:25:00,7,1,Baja,Resuelto,Ticket de prueba #2749,11
2750,TKT-002750,2024-06-16T03:36:00,2024-06-16T04:36:00,5,5,Media,Resuelto,Ticket de prueba #2750,1
2751,TKT-002751,2023-08-21T21:45:00,2023-08-26T02:45:00,6,4,Baja,Resuelto,Ticket de prueba #2751,101
2752,TKT-002752,2023-11-30T23:53:00,2023-12-05T06:53:00,6,5,Crítica,Resuelto,Ticket de prueba #2752,103
2753,TKT-002753,2024-06-19T21:52:00,2024-06-22T00:52:00,4,5,Alta,Resuelto,Ticket de prueba #2753,51
2754,TKT-002754,2024-02-22T22:48:00,2024-02-23T12:48:00,4,6,Crítica,Resuelto,Ticket de prueba #2754,14
2755,TKT-002755,2023-06-09T22:57:00,2023-06-13T23:57:00,4,6,Baja,Resuelto,Ticket de prueba #2755,97
2756,TKT-002756,2024-05-31T03:31:00,2024-05-31T22:31:00,2,6,Alta,Resuelto,Ticket de prueba #2756,19
2757,TKT-002757,2023-09-05T12:19:00,2023-09-09T22:19:00,4,5,Baja,Resuelto,Ticket de prueba #2757,106
2758,TKT-002758,2023-07-15T00:01:00,2023-07-15T04:01:00,5,1,Media,Resuelto,Ticket de prueba #2758,4
2759,TKT-002759,2023-07-10T21:04:00,2023-07-11T06:04:00,5,4,Baja,Resuelto,Ticket de prueba #2759,9
2760,TKT-002760,2024-03-08T11:42:00,2024-03-10T15:42:00,1,6,Alta,Resuelto,Ticket de prueba #2760,52
2761,TKT-002761,2023-12-18T12:23:00,2023-12-19T15:23:00,5,4,Crítica,Resuelto,Ticket de prueba #2761,27
2762,TKT-002762,2024-10-12T19:37:00,2024-10-13T01:37:00,8,1,Crítica,Resuelto,Ticket de prueba #2762,6
2763,TKT-002763,2023-11-24T11:01:00,2023-11-25T20:01:00,8,7,Crítica,Resuelto,Ticket de prueba #2763,33
2764,TKT-002764,2024-07-05T03:27:00,2024-07-08T20:27:00,10,5,Alta,Resuelto,Ticket de prueba #2764,89
2765,TKT-002765,2024-12-02T15:01:00,2024-12-04T16:01:00,1,4,Baja,Resuelto,Ticket de prueba #2765,49
2766,TKT-002766,2024-05-01T08:34:00,2024-05-01T20:34:00,2,2,Baja,Resuelto,Ticket de prueba #2766,12
2767,TKT-002767,2024-04-10T12:47:00,2024-04-12T08:47:00,4,5,Crítica,Resuelto,Ticket de prueba #2767,44
2768,TKT-002768,2023-02-05T10:19:00,2023-02-08T09:19:00,8,2,Crítica,Resuelto,Ticket de prueba #2768,71
2769,TKT-002769,2023-04-08T00:43:00,2023-04-08T17:43:00,10,7,Baja,Resuelto,Ticket de prueba #2769,17
2770,TKT-002770,2024-06-02T14:04:00,2024-06-05T07:04:00,3,4,Alta,Resuelto,Ticket de prueba #2770,65
2771,TKT-002771,2024-12-14T18:24:00,2024-12-19T01:24:00,9,6,Baja,Resuelto,Ticket de prueba #2771,103
2772,TKT-002772,2023-09-17T18:07:00,2023-09-21T12:07:00,9,4,Media,Resuelto,Ticket de prueba #2772,90
2773,TKT-002773,2024-04-07T09:54:00,2024-04-08T06:54:00,1,3,Alta,Resuelto,Ticket de prueba #2773,21
2774,TKT-002774,2024-03-12T03:43:00,2024-03-12T23:43:00,2,2,Crítica,Resuelto,Ticket de prueba #2774,20
2775,TKT-002775,2024-05-12T07:00:00,2024-05-14T09:00:00,3,7,Crítica,Resuelto,Ticket de prueba #2775,50
2776,TKT-002776,2023-02-14T09:11:00,2023-02-15T14:11:00,6,7,Crítica,Resuelto,Ticket de prueba #2776,29
2777,TKT-002777,2023-08-23T22:28:00,2023-08-28T06:28:00,2,1,Media,Resuelto,Ticket de prueba #2777,104
2778,TKT-002778,2023-05-23T04:47:00,2023-05-26T10:47:00,10,1,Crítica,Resuelto,Ticket de prueba #2778,78
2779,TKT-002779,2024-05-23T11:50:00,2024-05-27T05:50:00,7,1,Alta,Resuelto,Ticket de prueba #2779,90
2780,TKT-002780,2024-10-12T17:06:00,2024-10-14T23:06:00,8,1,Alta,Resuelto,Ticket de prueba #2780,54
2781,TKT-002781,2024-03-22T17:44:00,2024-03-25T00:44:00,2,1,Baja,Resuelto,Ticket de prueba #2781,55
2782,TKT-002782,2023-09-27T21:22:00,2023-09-30T10:22:00,7,5,Media,Resuelto,Ticket de prueba #2782,61
2783,TKT-002783,2023-05-21T03:01:00,2023-05-22T00:01:00,2,5,Media,Resuelto,Ticket de prueba #2783,21
2784,TKT-002784,2024-11-11T06:28:00,2024-11-14T19:28:00,9,3,Alta,Resuelto,Ticket de prueba #2784,85
2785,TKT-002785,2024-05-04T02:50:00,2024-05-07T15:50:00,3,5,Crítica,Resuelto,Ticket de prueba #2785,85
2786,TKT-002786,2023-04-29T17:02:00,2023-04-30T23:02:00,4,2,Alta,Resuelto,Ticket de prueba #2786,30
2787,TKT-002787,2023-05-17T23:44:00,2023-05-20T02:44:00,1,3,Baja,Resuelto,Ticket de prueba #2787,51
2788,TKT-002788,2024-06-06T00:07:00,2024-06-08T20:07:00,5,5,Baja,Resuelto,Ticket de prueba #2788,68
2789,TKT-002789,2023-11-07T04:20:00,2023-11-12T02:20:00,4,7,Crítica,Resuelto,Ticket de prueba #2789,118
2790,TKT-002790,2023-08-07T06:42:00,2023-08-09T19:42:00,8,4,Media,Resuelto,Ticket de prueba #2790,61
2791,TKT-002791,2023-04-12T05:24:00,2023-04-15T04:24:00,9,7,Baja,Resuelto,Ticket de prueba #2791,71
2792,TKT-002792,2023-05-30T21:08:00,2023-06-04T11:08:00,9,2,Baja,Resuelto,Ticket de prueba #2792,110
2793,TKT-002793,2024-05-04T16:04:00,2024-05-07T17:04:00,3,2,Crítica,Resuelto,Ticket de prueba #2793,73
2794,TKT-002794,2024-10-02T11:14:00,2024-10-06T21:14:00,5,4,Baja,Resuelto,Ticket de prueba #2794,106
2795,TKT-002795,2024-03-18T01:55:00,2024-03-19T19:55:00,7,1,Media,Resuelto,Ticket de prueba #2795,42
2796,TKT-002796,2024-11-18T23:59:00,2024-11-20T23:59:00,7,4,Media,Resuelto,Ticket de prueba #2796,48
2797,TKT-002797,2023-05-11T15:39:00,2023-05-15T21:39:00,9,4,Media,Resuelto,Ticket de prueba #2797,102
2798,TKT-002798,2023-09-05T19:33:00,2023-09-07T08:33:00,8,7,Baja,Resuelto,Ticket de prueba #2798,37
2799,TKT-002799,2024-03-19T19:01:00,2024-03-22T01:01:00,2,5,Baja,Resuelto,Ticket de prueba #2799,54
2800,TKT-002800,2024-12-22T04:49:00,2024-12-25T15:49:00,1,3,Alta,Resuelto,Ticket de prueba #2800,83
2801,TKT-002801,2024-02-07T08:29:00,2024-02-10T20:29:00,6,3,Alta,Resuelto,Ticket de prueba #2801,84
2802,TKT-002802,2023-11-12T15:32:00,2023-11-15T06:32:00,7,7,Media,Resuelto,Ticket de prueba #2802,63
2803,TKT-002803,2024-04-25T10:05:00,2024-04-29T03:05:00,8,3,Baja,Resuelto,Ticket de prueba #2803,89
2804,TKT-002804,2023-09-15T20:17:00,2023-09-20T20:17:00,5,7,Alta,Resuelto,Ticket de prueba #2804,120
2805,TKT-002805,2024-08-31T16:14:00,2024-09-02T09:14:00,6,2,Media,Resuelto,Ticket de prueba #2805,41
2806,TKT-002806,2023-12-23T09:12:00,2023-12-27T19:12:00,6,5,Crítica,Resuelto,Ticket de prueba #2806,106
2807,TKT-002807,2023-10-13T08:38:00,2023-10-15T15:38:00,4,7,Media,Resuelto,Ticket de prueba #2807,55
2808,TKT-002808,2024-12-05T09:12:00,2024-12-09T01:12:00,6,6,Alta,Resuelto,Ticket de prueba #2808,88
2809,TKT-002809,2023-07-29T14:37:00,2023-08-01T09:37:00,3,1,Alta,Resuelto,Ticket de prueba #2809,67
2810,TKT-002810,2024-10-15T07:13:00,2024-10-18T12:13:00,6,2,Crítica,Resuelto,Ticket de prueba #2810,77
2811,TKT-002811,2024-01-19T07:25:00,2024-01-21T21:25:00,5,5,Crítica,Resuelto,Ticket de prueba #2811,62
2812,TKT-002812,2024-07-04T10:09:00,2024-07-05T19:09:00,10,1,Alta,Resuelto,Ticket de prueba #2812,33
2813,TKT-002813,2023-05-08T12:52:00,2023-05-11T11:52:00,7,1,Baja,Resuelto,Ticket de prueba #2813,71
2814,TKT-002814,2023-07-13T08:59:00,2023-07-16T00:59:00,8,5,Alta,Resuelto,Ticket de prueba #2814,64
2815,TKT-002815,2024-06-07T18:26:00,2024-06-08T20:26:00,5,1,Crítica,Resuelto,Ticket de prueba #2815,26
2816,TKT-002816,2024-10-05T15:38:00,2024-10-06T05:38:00,8,4,Crítica,Resuelto,Ticket de prueba #2816,14
2817,TKT-002817,2023-11-17T03:08:00,2023-11-18T03:08:00,2,3,Baja,Resuelto,Ticket de prueba #2817,24
2818,TKT-002818,2023-02-12T02:17:00,2023-02-12T16:17:00,9,5,Alta,Resuelto,Ticket de prueba #2818,14
2819,TKT-002819,2023-05-11T03:59:00,2023-05-15T03:59:00,7,2,Baja,Resuelto,Ticket de prueba #2819,96
2820,TKT-002820,2024-11-07T18:03:00,2024-11-07T20:03:00,2,3,Alta,Resuelto,Ticket de prueba #2820,2
2821,TKT-002821,2023-10-19T13:15:00,2023-10-20T19:15:00,4,5,Alta,Resuelto,Ticket de prueba #2821,30
2822,TKT-002822,2024-07-19T11:53:00,2024-07-20T18:53:00,3,1,Alta,Resuelto,Ticket de prueba #2822,31
2823,TKT-002823,2023-08-14T05:51:00,2023-08-18T15:51:00,7,2,Baja,Resuelto,Ticket de prueba #2823,106
2824,TKT-002824,2023-06-14T02:36:00,2023-06-18T01:36:00,10,3,Crítica,Resuelto,Ticket de prueba #2824,95
2825,TKT-002825,2023-05-08T03:15:00,2023-05-12T16:15:00,7,2,Media,Resuelto,Ticket de prueba #2825,109
2826,TKT-002826,2024-04-15T19:10:00,2024-04-20T14:10:00,3,2,Alta,Resuelto,Ticket de prueba #2826,115
2827,TKT-002827,2023-04-20T00:15:00,2023-04-23T14:15:00,5,4,Crítica,Resuelto,Ticket de prueba #2827,86
2828,TKT-002828,2024-04-01T06:14:00,2024-04-01T19:14:00,2,4,Crítica,Resuelto,Ticket de prueba #2828,13
2829,TKT-002829,2024-03-29T04:47:00,2024-04-02T22:47:00,7,7,Crítica,Resuelto,Ticket de prueba #2829,114
2830,TKT-002830,2023-01-24T17:48:00,2023-01-26T04:48:00,4,6,Crítica,Resuelto,Ticket de prueba #2830,35
2831,TKT-002831,2024-03-23T16:21:00,2024-03-25T10:21:00,1,4,Crítica,Resuelto,Ticket de prueba #2831,42
2832,TKT-002832,2024-03-28T19:13:00,2024-03-30T19:13:00,3,6,Baja,Resuelto,Ticket de prueba #2832,48
2833,TKT-002833,2024-09-07T22:43:00,2024-09-09T23:43:00,3,7,Crítica,Resuelto,Ticket de prueba #2833,49
2834,TKT-002834,2023-08-01T06:20:00,2023-08-03T04:20:00,7,3,Media,Resuelto,Ticket de prueba #2834,46
2835,TKT-002835,2023-10-25T07:24:00,2023-10-28T12:24:00,8,1,Media,Resuelto,Ticket de prueba #2835,77
2836,TKT-002836,2024-10-22T22:04:00,2024-10-25T08:04:00,1,4,Alta,Resuelto,Ticket de prueba #2836,58
2837,TKT-002837,2024-01-04T12:01:00,2024-01-07T03:01:00,7,6,Crítica,Resuelto,Ticket de prueba #2837,63
2838,TKT-002838,2024-03-10T02:27:00,2024-03-11T11:27:00,6,2,Alta,Resuelto,Ticket de prueba #2838,33
2839,TKT-002839,2024-01-11T08:30:00,2024-01-12T05:30:00,3,2,Media,Resuelto,Ticket de prueba #2839,21
2840,TKT-002840,2023-02-07T12:23:00,2023-02-07T19:23:00,4,1,Media,Resuelto,Ticket de prueba #2840,7
2841,TKT-002841,2023-04-05T19:44:00,2023-04-08T18:44:00,1,3,Baja,Resuelto,Ticket de prueba #2841,71
2842,TKT-002842,2024-06-21T08:28:00,2024-06-22T04:28:00,5,2,Crítica,Resuelto,Ticket de prueba #2842,20
2843,TKT-002843,2023-10-13T05:14:00,2023-10-15T10:14:00,5,2,Baja,Resuelto,Ticket de prueba #2843,53
2844,TKT-002844,2023-08-26T02:39:00,2023-08-26T09:39:00,10,6,Media,Resuelto,Ticket de prueba #2844,7
2845,TKT-002845,2023-10-23T17:30:00,2023-10-26T00:30:00,3,2,Baja,Resuelto,Ticket de prueba #2845,55
2846,TKT-002846,2023-07-20T19:45:00,2023-07-21T05:45:00,2,7,Baja,Resuelto,Ticket de prueba #2846,10
2847,TKT-002847,2023-10-03T05:34:00,2023-10-03T21:34:00,8,5,Alta,Resuelto,Ticket de prueba #2847,16
2848,TKT-002848,2023-07-03T04:34:00,2023-07-08T04:34:00,3,2,Baja,Resuelto,Ticket de prueba #2848,120
2849,TKT-002849,2023-11-30T05:49:00,2023-12-01T16:49:00,9,7,Baja,Resuelto,Ticket de prueba #2849,35
2850,TKT-002850,2024-05-27T16:57:00,2024-05-28T00:57:00,7,2,Media,Resuelto,Ticket de prueba #2850,8
2851,TKT-002851,2023-02-19T15:09:00,2023-02-24T04:09:00,3,2,Alta,Resuelto,Ticket de prueba #2851,109
2852,TKT-002852,2024-08-10T08:29:00,2024-08-11T16:29:00,8,2,Baja,Resuelto,Ticket de prueba #2852,32
2853,TKT-002853,2024-12-31T07:10:00,2025-01-03T17:10:00,10,7,Baja,Resuelto,Ticket de prueba #2853,82
2854,TKT-002854,2023-03-10T12:08:00,2023-03-10T13:08:00,5,4,Crítica,Resuelto,Ticket de prueba #2854,1
2855,TKT-002855,2024-11-24T12:35:00,2024-11-27T10:35:00,7,5,Crítica,Resuelto,Ticket de prueba #2855,70
2856,TKT-002856,2024-10-24T16:22:00,2024-10-28T21:22:00,10,5,Crítica,Resuelto,Ticket de prueba #2856,101
2857,TKT-002857,2023-09-15T16:59:00,2023-09-17T21:59:00,3,5,Crítica,Resuelto,Ticket de prueba #2857,53
2858,TKT-002858,2023-05-10T01:13:00,2023-05-10T11:13:00,10,3,Alta,Resuelto,Ticket de prueba #2858,10
2859,TKT-002859,2023-04-29T19:57:00,2023-05-02T00:57:00,7,4,Alta,Resuelto,Ticket de prueba #2859,53
2860,TKT-002860,2024-01-18T00:20:00,2024-01-20T15:20:00,4,7,Baja,Resuelto,Ticket de prueba #2860,63
2861,TKT-002861,2023-08-09T13:49:00,2023-08-12T23:49:00,3,4,Media,Resuelto,Ticket de prueba #2861,82
2862,TKT-002862,2024-10-26T09:25:00,2024-10-27T17:25:00,3,1,Media,Resuelto,Ticket de prueba #2862,32
2863,TKT-002863,2024-03-25T08:31:00,2024-03-27T12:31:00,8,6,Crítica,Resuelto,Ticket de prueba #2863,52
2864,TKT-002864,2024-01-16T06:29:00,2024-01-16T23:29:00,7,1,Media,Resuelto,Ticket de prueba #2864,17
2865,TKT-002865,2023-05-30T20:59:00,2023-05-31T09:59:00,5,3,Baja,Resuelto,Ticket de prueba #2865,13
2866,TKT-002866,2023-12-25T14:58:00,2023-12-27T16:58:00,7,1,Alta,Resuelto,Ticket de prueba #2866,50
2867,TKT-002867,2023-12-30T16:35:00,2024-01-02T06:35:00,1,7,Crítica,Resuelto,Ticket de prueba #2867,62
2868,TKT-002868,2023-03-11T11:21:00,2023-03-12T12:21:00,5,5,Media,Resuelto,Ticket de prueba #2868,25
2869,TKT-002869,2023-01-12T03:09:00,2023-01-16T03:09:00,9,3,Baja,Resuelto,Ticket de prueba #2869,96
2870,TKT-002870,2023-01-26T16:13:00,2023-01-30T01:13:00,9,3,Baja,Resuelto,Ticket de prueba #2870,81
2871,TKT-002871,2024-04-04T12:21:00,2024-04-08T19:21:00,10,4,Alta,Resuelto,Ticket de prueba #2871,103
2872,TKT-002872,2024-09-28T10:18:00,2024-09-30T10:18:00,1,7,Baja,Resuelto,Ticket de prueba #2872,48
2873,TKT-002873,2024-03-24T15:27:00,2024-03-28T17:27:00,9,1,Baja,Resuelto,Ticket de prueba #2873,98
2874,TKT-002874,2023-06-07T12:21:00,2023-06-11T01:21:00,8,6,Alta,Resuelto,Ticket de prueba #2874,85
2875,TKT-002875,2023-05-28T04:48:00,2023-06-02T02:48:00,4,1,Crítica,Resuelto,Ticket de prueba #2875,118
2876,TKT-002876,2023-10-10T12:14:00,2023-10-10T18:14:00,1,3,Baja,Resuelto,Ticket de prueba #2876,6
2877,TKT-002877,2023-05-17T06:26:00,2023-05-20T07:26:00,4,4,Media,Resuelto,Ticket de prueba #2877,73
2878,TKT-002878,2024-03-13T17:36:00,2024-03-15T02:36:00,4,1,Baja,Resuelto,Ticket de prueba #2878,33
2879,TKT-002879,2023-06-17T01:16:00,2023-06-20T23:16:00,8,7,Baja,Resuelto,Ticket de prueba #2879,94
2880,TKT-002880,2023-08-13T14:58:00,2023-08-14T12:58:00,8,1,Baja,Resuelto,Ticket de prueba #2880,22
2881,TKT-002881,2024-11-16T14:51:00,2024-11-21T10:51:00,6,5,Alta,Resuelto,Ticket de prueba #2881,116
2882,TKT-002882,2024-04-25T08:36:00,2024-04-28T08:36:00,9,7,Alta,Resuelto,Ticket de prueba #2882,72
2883,TKT-002883,2024-10-08T21:20:00,2024-10-11T17:20:00,3,6,Alta,Resuelto,Ticket de prueba #2883,68
2884,TKT-002884,2024-08-31T07:14:00,2024-09-04T16:14:00,1,4,Crítica,Resuelto,Ticket de prueba #2884,105
2885,TKT-002885,2023-10-06T10:32:00,2023-10-08T01:32:00,8,6,Crítica,Resuelto,Ticket de prueba #2885,39
2886,TKT-002886,2023-02-22T18:19:00,2023-02-27T01:19:00,5,1,Media,Resuelto,Ticket de prueba #2886,103
2887,TKT-002887,2024-07-22T07:54:00,2024-07-26T12:54:00,4,2,Crítica,Resuelto,Ticket de prueba #2887,101
2888,TKT-002888,2023-06-06T03:44:00,2023-06-09T01:44:00,9,3,Crítica,Resuelto,Ticket de prueba #2888,70
2889,TKT-002889,2024-02-14T13:36:00,2024-02-16T08:36:00,5,1,Media,Resuelto,Ticket de prueba #2889,43
2890,TKT-002890,2023-06-16T19:30:00,2023-06-21T18:30:00,2,7,Alta,Resuelto,Ticket de prueba #2890,119
2891,TKT-002891,2023-02-28T13:25:00,2023-03-04T22:25:00,7,2,Crítica,Resuelto,Ticket de prueba #2891,105
2892,TKT-002892,2024-04-29T00:21:00,2024-05-01T00:21:00,2,3,Media,Resuelto,Ticket de prueba #2892,48
2893,TKT-002893,2024-05-13T15:59:00,2024-05-15T18:59:00,10,2,Crítica,Resuelto,Ticket de prueba #2893,51
2894,TKT-002894,2024-03-16T07:18:00,2024-03-17T15:18:00,10,7,Media,Resuelto,Ticket de prueba #2894,32
2895,TKT-002895,2023-12-11T05:38:00,2023-12-12T23:38:00,10,4,Baja,Resuelto,Ticket de prueba #2895,42
2896,TKT-002896,2023-04-14T02:05:00,2023-04-18T08:05:00,1,2,Crítica,Resuelto,Ticket de prueba #2896,102
2897,TKT-002897,2024-05-19T02:59:00,2024-05-23T08:59:00,3,1,Baja,Resuelto,Ticket de prueba #2897,102
2898,TKT-002898,2024-04-27T05:02:00,2024-04-27T23:02:00,5,7,Alta,Resuelto,Ticket de prueba #2898,18
2899,TKT-002899,2024-11-26T21:58:00,2024-12-01T07:58:00,6,6,Baja,Resuelto,Ticket de prueba #2899,106
2900,TKT-002900,2023-02-11T05:57:00,2023-02-12T21:57:00,6,1,Baja,Resuelto,Ticket de prueba #2900,40
2901,TKT-002901,2024-08-19T02:02:00,2024-08-22T09:02:00,1,7,Media,Resuelto,Ticket de prueba #2901,79
2902,TKT-002902,2023-06-24T12:52:00,2023-06-27T03:52:00,2,3,Alta,Resuelto,Ticket de prueba #2902,63
2903,TKT-002903,2024-09-22T16:04:00,2024-09-27T03:04:00,10,3,Media,Resuelto,Ticket de prueba #2903,107
2904,TKT-002904,2023-03-08T14:38:00,2023-03-13T04:38:00,5,2,Baja,Resuelto,Ticket de prueba #2904,110
2905,TKT-002905,2024-05-23T19:14:00,2024-05-27T12:14:00,5,1,Crítica,Resuelto,Ticket de prueba #2905,89
2906,TKT-002906,2023-12-13T21:10:00,2023-12-17T14:10:00,8,7,Crítica,Resuelto,Ticket de prueba #2906,89
2907,TKT-002907,2024-01-03T16:19:00,2024-01-05T06:19:00,7,4,Media,Resuelto,Ticket de prueba #2907,38
2908,TKT-002908,2023-11-13T21:20:00,2023-11-15T00:20:00,4,4,Media,Resuelto,Ticket de prueba #2908,27
2909,TKT-002909,2024-12-21T04:02:00,2024-12-21T15:02:00,1,5,Baja,Resuelto,Ticket de prueba #2909,11
2910,TKT-002910,2023-06-01T03:28:00,2023-06-01T20:28:00,3,6,Baja,Resuelto,Ticket de prueba #2910,17
2911,TKT-002911,2023-10-17T10:44:00,2023-10-19T03:44:00,10,2,Crítica,Resuelto,Ticket de prueba #2911,41
2912,TKT-002912,2024-03-21T13:07:00,2024-03-26T13:07:00,9,6,Alta,Resuelto,Ticket de prueba #2912,120
